id,coord_x,coord_y,temp,cond,Cl,Ca,Si,Na,K,Mg
Termal Hornillas-2_synt_978893,-85.34365059347273,10.820504597480733,84.66138539718689,1033.2378677579802,40.68076709235049,201.4310554886625,294.3721945649464,98.07385538397602,21.272577786345646,30.738715815640347
Termal Poza-2_synt_940179,-85.35644628050173,10.786165935345137,66.3793842360404,797.0205636544983,19.210965463244982,117.55619889668488,170.39704210530851,72.68541611062457,12.636209766246711,24.07856953971153
Termal Fumarola-3_synt_393645,-85.337653841206,10.77362230006935,82.45572056335963,960.7721300020779,46.44366824367024,234.1834663996063,344.90920248901637,105.63266703386867,21.202357470022605,33.89300796799881
Termal Azul-2_synt_626946,-85.32142108083698,10.812409963168243,66.76381133594379,744.2481452332639,17.622290398802917,100.73068627572512,174.49479417804628,66.16679280238621,11.877461041187331,22.482949969648036
Termal Azul-2_synt_647863,-85.32742076173763,10.80810277978117,69.928976437008,739.3395003580966,19.19194642947458,99.06014895990396,187.9990890692493,74.30603781783242,11.601202760805187,20.84994419205255
Termal Guayabal_synt_232066,-85.31733643020279,10.827388415348526,54.617905583757306,783.2528013380852,107.75943679261606,3423.532033968182,255.94056197919565,50.4297551715081,3.1861067975694812,36.026776042170304
Termal Poza-2_synt_821461,-85.35777285308453,10.783764923332162,67.18322311716042,851.969376360395,20.375972895375796,112.66946824197494,183.46974184684387,73.18779371540076,12.750230262940258,22.444235602189252
Termal Río-3_synt_279860,-85.31364537390533,10.835433195358739,57.565981807965976,659.1175358781396,15.270327002793607,77.41272979628984,164.49150883653962,64.04846589844611,9.721336194264648,19.704955183690434
Termal Lodo-2_synt_811934,-85.3713586837199,10.80698268762375,78.00289024471945,873.2051840312084,31.32557193653843,192.03203524263807,240.91182802931908,92.9908254091345,18.967197945035885,29.491799472755996
Termal Vaho-1_synt_112101,-85.35950527557416,10.79790813879054,73.9888671121009,747.0689870273765,20.936559908628038,142.05659966531536,208.2802584975772,72.38166992771257,19.07911074503839,31.02446667777925
Termal Hornillas-3_synt_927865,-85.34014826590152,10.822563416727295,87.18675634007307,953.6892594283821,42.77908362454247,221.48203991031502,307.6199811239872,110.54910599863005,20.14244152384256,31.38270057466125
Termal Quebrada-2_synt_435957,-85.31172175003871,10.851540816319062,48.41654232570137,645.4859970418963,12.636790462907934,65.51484364612318,138.97195458343708,51.85739710698125,9.347474788853795,17.2571720437099
Termal Hornillas-3_synt_437014,-85.3373853581531,10.830588120955245,90.88968293082515,963.6272784639156,42.75923815085225,225.09674511671054,317.58394419223754,113.18422224833526,22.519524060204333,33.90673983008259
Termal Azul-2_synt_843258,-85.31984206845175,10.809856706857582,64.83574264560484,707.7893139754908,16.989584548258385,99.2109827097185,161.4869839537912,68.1348798694088,12.968683493011604,22.399499271026883
Termal G-15_synt_482474,-85.34619815426386,10.763623512066891,53.482588539284166,732.3007771542324,23.51950449423018,104.55280296746633,149.32339051126735,65.52710254744427,11.998529138233154,19.440470733117554
Termal G-15_synt_551551,-85.35566469563808,10.756372262196304,49.5635128334856,718.7242988058704,22.023202662226975,109.61958409318059,145.76185535229223,64.98249518138573,11.969907610367688,19.01575458290343
Termal Fumarola-1_synt_271880,-85.34030715242992,10.777251120056157,98.99816969043968,962.0013175147561,51.75936834704007,238.63345382788967,331.82479612247613,104.28125002059804,21.16646707274472,35.17274340494645
Termal G-15_synt_181081,-85.34650982051272,10.762263135328991,52.69070727620266,723.3937553456315,22.47694967846035,101.48880129641205,151.09428000430367,69.52013149153971,12.213052381109478,20.906900555569443
Termal Hornillas-3_synt_479373,-85.3427938110521,10.824521313768258,92.04221359480746,984.3423138221433,42.276178861479615,206.78168271206903,325.42140411013713,103.54590998127703,22.30773259511005,31.9337479029116
Termal Rincón-4_synt_835444,-85.3675186279558,10.770062876988344,62.29369524237947,730.6393838095695,18.412168420248307,115.11235480482401,208.6175041516615,78.01532116154483,15.030099583669804,25.34101109039755
Termal Quebrada-2_synt_220120,-85.30828633626516,10.855346778408952,51.47484466733111,616.2078833728791,12.369667201785866,64.15808260004871,130.0034562663619,52.24995681098722,10.304955646530573,16.183669668349623
Termal Poza-2_synt_704234,-85.35286062365914,10.784565460524133,73.03452456296988,785.1918993688705,19.22114587324879,113.50142747349052,185.92366359419452,68.86328298559543,13.205018999931651,25.06295458384126
Termal Quebrada-5_synt_197119,-85.29704586939792,10.856826157191284,48.27385516274194,537.255245380979,9.4417672524949,58.97992807343938,140.39080361775288,45.78698110976725,8.520566226060128,16.41345221306629
Termal Lodo-2_synt_242087,-85.36784429367012,10.815246917723865,84.2048260789088,922.2446281175663,32.31368293361936,179.62068323406217,247.33374069525362,101.3779482407029,20.468769543159645,27.29995374878759
Termal G-15_synt_369714,-85.35332498275916,10.753999823422,53.315225299663744,600.239273256725,21.04713300304979,112.93901611300409,138.18378960094668,63.28855384693966,11.847457011772404,20.9132400448508
Termal Azul-3_synt_346055,-85.32024606187059,10.80749970295207,64.12427266614607,702.1755532285019,16.241485445641203,92.06293141231797,162.8295953686365,60.371717958391756,11.177959195612804,20.54225109773749
Termal Azul-2_synt_356766,-85.32468827004153,10.810351289980632,62.92001767347715,750.4530942508677,16.958659243075456,93.62905823174007,194.41127989276765,65.66178176748697,13.269439827978728,24.261324922501693
Termal Sitio U-1_synt_284139,-85.39031470288324,10.785967461744441,46.73082890357466,510.3958803283221,9.937153642988337,59.035777801254426,143.90910066428833,56.388815399486695,11.069931371907375,15.09102761416744
Termal Vaho-1_synt_929292,-85.36959318786204,10.79088832620414,66.70748650120339,787.7979867972546,22.784020279665693,131.0452642926987,201.78606922675613,92.96942359205049,17.716958091802596,30.85519994661818
Termal Río-3_synt_321134,-85.31176187952653,10.839952024614082,54.9470130314061,686.8719247974204,15.281940342561848,77.07115966055136,172.9121123635841,66.8646381403969,10.552536380442605,20.452674659383568
Termal Lodo-1_synt_479928,-85.36993960235392,10.80777685915711,74.4319986222667,950.7192339485673,28.01890905952946,168.8016494379929,254.47759595980645,95.02088183772311,18.249872603221068,31.093322086743008
Termal Azul-3_synt_854029,-85.31432775715503,10.813543118088479,63.20646788732568,738.6687961798283,16.592091265605035,87.22715844913077,169.84915097714847,62.859937817567044,11.471240825556116,20.44594935700397
Termal Río-3_synt_338219,-85.31557971482763,10.838950081986797,58.73953958688292,689.1405902346556,16.495668184334598,74.41526095281701,162.89682661928796,65.71593446864676,11.420086380736032,17.78309477228335
Termal Poza-1_synt_116533,-85.35192360418223,10.786519311866863,66.09699905073931,816.041172502602,18.64414145398551,112.04015939577577,178.95768410402172,66.36937583614886,13.098486568797853,21.947488858041122
Termal Vaho-2_synt_643460,-85.35456837485727,10.792006916121526,75.11079455797835,824.0203861075925,23.544263119098613,132.09052678912616,213.15692538137117,80.90616293036123,18.515160750171688,29.020813234072158
Termal Hornillas-2_synt_129294,-85.33805601278836,10.825353874663817,81.92390266035859,968.162617760658,41.59304764271868,194.46946082971758,298.8700550086869,102.57601530942337,21.305626581452916,32.64378678381197
Termal Lodo-2_synt_527604,-85.37403393455291,10.812715821184522,82.37820522636493,1018.8704014840232,32.16449899247506,166.9347367419791,234.21065779301986,97.4727997723327,18.951673182260663,29.675181935948952
Termal Hornillas-2_synt_574986,-85.34247159748752,10.820663862713706,91.6352521120784,962.8194922849067,36.57743589651598,215.015600691503,264.5162161504498,106.7596722465403,21.225404303586636,31.840595378251475
Termal Hornillas-3_synt_419290,-85.33740853632844,10.818966269925715,88.49971246720895,1074.1028429820012,38.476293489501614,201.31524970236362,315.39419927394323,114.59292688428741,23.70239117830257,34.69021382831596
Termal Río-1_synt_846995,-85.31250392816095,10.8251185670501,55.338951491577305,702.6349112095174,15.097135310444102,68.92453208339089,169.23890499813666,57.042996741698815,10.008509903951882,19.182803016939413
Termal Fumarola-2_synt_239581,-85.3450385228335,10.772672323317682,87.10020550660718,890.3022604104234,41.28937583024289,200.22812408088907,340.21051345356113,106.00103334001372,21.53262838947326,33.75930466414918
Termal Poza-2_synt_425213,-85.35637645754551,10.776595240127136,71.48735846242936,898.3140476492039,19.584757674325118,110.71218413979702,183.44824589644892,68.57951753420427,13.312507158096704,23.828788637576643
Termal Río-3_synt_341809,-85.3169911837341,10.834472651599539,55.00964572926887,690.0179966247545,15.610028168718406,71.21462090158217,159.2634988156708,59.570017406148295,11.135387366683396,18.303548764256124
Termal G-07_synt_294668,-85.32819433749478,10.803062508373605,54.17689780597613,687.9225310123297,47.549067009533786,202.87868226223634,178.290464223806,67.3833339000027,12.690507129296611,23.14319103048567
Termal Hornillas-1_synt_476542,-85.33824640756607,10.816421346229273,77.18075897191848,981.615365030473,39.42806917424229,198.98680514811284,310.8159655292811,98.30787240172955,20.018298448643726,33.51745867215802
Termal Lodo-2_synt_232564,-85.37024053927074,10.812347077794366,80.73420183567134,922.9126805219367,33.127387779182705,174.07210825209904,266.02846251117097,104.62907720600829,20.61729276488481,29.578973662804906
Termal G-15_synt_133744,-85.35154898477495,10.761664555124947,53.12894661472605,698.7479466453779,23.671569530361865,114.2403009196369,155.60273453554797,73.62088736067358,12.330256907222417,20.000325081797488
Termal Poza-1_synt_281256,-85.35987202520424,10.784846954177379,62.612974007846425,865.8473378872906,18.8937029011034,111.30707913359647,184.62380754601392,69.66398415845222,12.37129479298789,20.022101635411687
Termal Quebrada-5_synt_542271,-85.29695749333221,10.866303056196058,40.09668749167708,542.1967943003656,9.505322140054515,62.672460958816345,142.34172031366444,48.7987567176537,8.078374817297181,17.726062456298163
Termal Hornillas-2_synt_174416,-85.34195255644755,10.820937794761534,95.16367869692584,888.7859388578241,38.79466817331422,215.93410159318216,300.68645437221596,105.89755766170725,20.820875708784293,31.548256584860745
Termal Poza-1_synt_638896,-85.35292652678073,10.784078146002942,69.12011701881727,855.8737657359165,17.761989388041496,106.54297706765176,168.30238971272544,68.47056803003714,12.384369394232326,22.098401675651473
Termal Guayabal_synt_657943,-85.31414689003938,10.829783937500563,56.069443624761554,779.7145296058437,106.55883770643543,3197.8424482907967,245.22194130649515,52.29867748583597,2.8646429895933614,38.124285575731726
Termal Azul-3_synt_894801,-85.31876357595105,10.807013758976664,60.23389333664404,731.1372630482256,16.724708171258744,94.10030919181371,168.63556910389946,65.74055058267122,11.418763839582974,18.448605593207564
Termal Sitio U-1_synt_439879,-85.39340710410798,10.782853333955579,46.84239166582974,496.5740665940169,9.366252513524234,62.181197340226944,160.6540937742021,60.83501111252629,10.467640695593971,17.228131141238656
Termal Poza-2_synt_529550,-85.35876935259724,10.785435215250013,73.38023524935474,927.2033993056377,18.557803599491532,111.3067716305762,192.0477506749408,68.53675444520628,13.078838030237792,22.419769984846774
Termal Vaho-2_synt_652832,-85.36111623273486,10.789504562699332,76.73777669697098,826.3918509652979,26.7239475374784,152.45783935853032,243.73278622677245,89.54016721563161,19.317828709230742,27.29708902411495
Termal Quebrada-5_synt_367369,-85.29472820664245,10.856747648535286,43.783404567311656,510.75145589713463,9.195574542553247,61.88847893011745,141.6951740612104,45.95303100584626,8.035641392846914,16.639586940303513
Termal Vaho-2_synt_221809,-85.36170521697261,10.795164489334988,72.80304663666868,810.5497314843893,27.285390011429822,155.18218395248283,235.71426020559912,91.70879509448221,19.0073460760305,28.017103897191998
Termal Azul-3_synt_882477,-85.31610629484138,10.811907732818336,58.511689123665626,707.5909017743218,16.86643653907567,96.61776500194462,160.16513464003276,67.18120773054767,11.931285758367995,21.224961355969963
Termal Lodo-2_synt_703295,-85.37228926567084,10.812724957588257,84.51113085789088,923.3090759164879,28.390651097099347,178.21727770497353,262.72145286389696,93.58746723494859,18.38250560261338,30.055003163536586
Termal Rincón-4_synt_166439,-85.3726418731946,10.773714607359814,63.62442046565001,714.7497212268728,19.29670171977775,116.11215943976195,201.3199716186879,81.81676016023772,16.81013350013754,28.566347237594663
Termal Poza-2_synt_275696,-85.36176060324202,10.7802553427082,76.45839275557489,872.8738003760091,18.910759976875294,106.54054669127929,179.3551816035071,74.45192181467638,13.000143988559591,25.679216935799342
Termal Quebrada-2_synt_875752,-85.30966177222751,10.850596313777894,53.16589084124691,627.1369916037626,13.446008556151844,67.64281125883522,139.65472498873123,48.875869305780064,9.363282437006585,17.2503810519251
Termal Quebrada-8_synt_463260,-85.3040150556367,10.857729512039151,52.593692810976435,597.1542344903996,12.235890742749064,69.58042507981419,149.41757460204548,56.214542074794274,9.401951896204011,18.683791670257765
Termal Fumarola-1_synt_513341,-85.33818535730646,10.774965820089722,90.5876528395951,962.225667297297,51.17708941897432,262.41727371089905,333.6486251103236,118.76506065316636,23.126208325002498,35.813223839447396
Termal Río-1_synt_482816,-85.31137580324645,10.833099686129835,52.78896552654619,668.9313894230197,16.17163469915717,74.39097450168569,143.6595104443993,61.07894916234346,10.336259193263485,17.949753468706696
Termal Rincón-4_synt_436838,-85.37577823309593,10.774308309699368,60.6680226127441,744.7891232901349,18.686420043515767,122.59943496592452,187.47403645605362,81.77513525233492,16.650494545404342,24.642919787843866
Termal Lodo-3_synt_303094,-85.36514386057236,10.80853008091991,73.52682185865665,838.1362241076278,26.61738432487913,163.23855694294141,221.12958836516077,95.17629615042097,15.609475493893026,29.67026142830145
Termal Azul-3_synt_311677,-85.32218602965243,10.807393875903863,55.267880999159175,693.9762057023146,18.007504421549356,97.02133495804873,165.73281546887927,61.63458519022619,12.04088917993176,21.107945555232025
Termal G-07_synt_317464,-85.33118206900124,10.79577630524617,54.92630431954616,704.2089599351508,42.16083288264956,234.22381224489112,181.86485945294922,70.87303033445231,11.977592090080323,28.18575504906096
Termal Vaho-1_synt_381438,-85.37025580866798,10.790667821823458,71.4346486080497,838.7811527603911,22.645372978295004,136.91383570331342,206.7463111685958,84.02847872416099,17.048930516652835,28.974569841340585
Termal Guayabal_synt_256751,-85.31533549968204,10.82577250921183,59.58740357506286,673.8428751203269,99.21067354489708,3307.8163619564957,278.6680152379087,56.4118451191079,2.756540582323124,34.18768928182639
Termal Hornillas-1_synt_554950,-85.33945460996983,10.821909714311321,87.17508993495227,960.5676467041775,40.94379675861132,200.08896263995368,291.8620787874724,96.76031791922343,20.220316135410563,33.44878548594915
Termal CTP-3_synt_656075,-85.35032166159952,10.749046222507745,47.93766540450794,940.0055272431799,15.17076206482762,79.80928169994868,143.3532885744084,104.31405737954034,14.352913012491422,42.74786705222603
Termal Vaho-1_synt_669574,-85.36602332689463,10.796441488483705,66.75893732738609,859.8994112850752,22.267579713523478,130.86943751241375,208.4367516679972,87.25255667428692,17.313301985530813,29.23804332106758
Termal Quebrada-8_synt_219376,-85.30502011264146,10.858462007578987,49.02110332776897,612.5004882475774,12.874099490024603,64.84788838148839,149.4309579149944,56.703546320848815,9.334496274873652,18.575470547013225
Termal G-15_synt_540135,-85.35155715429008,10.76482885581116,52.52522284048169,684.148324421916,24.199626900635614,109.77135979982215,152.88895875957087,69.22047621546164,12.922591710430101,20.39162673456098
Termal Río-3_synt_672626,-85.31893516752584,10.834013755788902,55.50777340720133,639.3002582570138,15.758929492203627,80.78137150099494,163.3910085196867,65.01771046599364,11.01572793243891,20.321993951338015
Termal Hornillas-2_synt_508728,-85.33854818289309,10.822187408616669,88.14132027543039,928.7152246834546,44.49507766312673,199.8196063357927,311.35743634672264,95.80215997741287,20.54985039215494,33.42055120408619
Termal Río-2_synt_566631,-85.30951763624337,10.837119470764161,56.208120492751824,623.3372169591053,14.206229717231691,76.26877018546371,145.31033286157214,65.83991781442766,10.129843087101579,18.45060556940693
Termal Poza-2_synt_768976,-85.35644350212685,10.781064157582207,72.01706732886868,890.004246970561,19.35194614364169,125.39182982671667,174.4555218602856,72.0511244708487,13.804126419763858,23.418592197697052
Termal Fumarola-2_synt_478389,-85.33999533412316,10.775398042804344,80.26853703990409,986.4657834241671,45.851332010741764,219.7410606288277,311.4838650607563,115.19011238914715,20.333391063474707,34.63082427816386
Termal Rincón-4_synt_721085,-85.37277086540952,10.77456554652665,67.69572999204134,805.2451016536579,18.50859181216434,117.34688465353014,182.36228043377454,79.46388309254613,15.4896492577955,30.739399898044454
Termal Quebrada-5_synt_280036,-85.30358171258634,10.860821548550359,46.13488834665692,548.8035487491595,9.097878426847332,57.236420244021225,132.123564080983,53.13399698943845,7.996700818578141,17.045030719643623
Termal Quebrada-2_synt_873282,-85.31388639910271,10.854984124187592,45.36030927052171,581.4262961814864,12.44273775690933,66.61278117260504,120.58083559800137,51.78471527156622,9.380440082940325,17.748375439651582
Termal Azul-3_synt_997454,-85.31764911715496,10.80902314104549,59.132718065716865,730.7359399209957,16.631683157598392,106.86377662073511,172.77184651929554,62.79048369333143,11.529212791140928,20.087163414473448
Termal Lodo-3_synt_423125,-85.36693508266293,10.807448193376853,70.52244531452178,941.9006814380383,28.62906476955311,175.85902278979336,254.69945738067898,87.99473515890206,16.551228296036115,26.543261509623303
Termal Quebrada-2_synt_294306,-85.31131849574507,10.84519148670097,52.499231363854705,633.6038073212142,10.877341428010654,68.20027308465846,136.99284290487805,51.56528367487936,9.688869539384983,17.396425567165277
Termal G-15_synt_291102,-85.35149278844139,10.762657990031652,50.691825310636844,698.7672608828861,22.458406101226636,111.0931314921791,141.66511111981794,68.40398056209631,12.459109151144037,20.116798796606126
Termal Azul-2_synt_341674,-85.3220811974236,10.811076142987169,66.92356307242156,665.5588072911048,18.741097224644065,93.74120061655222,172.0546483390647,70.7108891239454,11.718436651199111,21.150333686435793
Termal Río-2_synt_311801,-85.31488263597657,10.838708155459782,54.47102218114706,661.0642596096234,15.193179998217055,74.63716402959228,159.4565232655092,63.0240906123126,11.270245307065402,17.58179190080405
Termal Azul-2_synt_451638,-85.32558835402199,10.812014932796565,65.19490617195795,809.8199944041432,17.60546178553122,105.38941700042592,172.32008846170274,71.1921876363425,12.190438705237842,22.98981560107391
Termal Azul-2_synt_943883,-85.32566983649943,10.807365575209145,54.66423291859567,749.1306114732931,18.092883757479783,98.73324584953163,182.15529968598523,70.91525732795336,12.322770072155684,22.154022759840615
Termal Azul-1_synt_510990,-85.32101757986182,10.809972994575247,58.519760097656786,743.4914737135183,17.51640728760021,100.11428210926022,171.54196767428877,69.99062317163124,12.008228619354284,23.01434142917618
Termal Quebrada-2_synt_300751,-85.31054947600376,10.847817402856007,47.49467107630391,599.6533346505333,12.275626885433724,69.6959307884684,137.50552526269527,44.35551284704989,10.261289184468906,18.146133190384855
Termal Hornillas-2_synt_277463,-85.33786780208888,10.818448080736076,89.61881406977079,956.4109445792628,35.92940918614184,211.57979582553233,294.23443845720635,103.8618404542007,20.154717186747963,31.619739028323764
Termal Poza-2_synt_487426,-85.35836406497255,10.782633318648362,64.93674387665756,811.3918017634118,19.77217188108617,123.4793818212013,174.6972221962622,70.45647373162743,13.184516773394312,22.471954284323655
Termal Vaho-2_synt_981157,-85.36182200509812,10.793324296933827,78.0908079618762,829.9809547795746,26.58957138629789,170.9519140079026,207.21319533745887,89.54594124520112,19.408211207827854,28.402983181031548
Termal Fumarola-2_synt_448618,-85.34524667849523,10.772247107254074,92.70343510123293,980.6172095267451,42.77019449942022,224.21891316115688,304.52016191981704,100.13597939667245,20.705364731933553,32.44678820895599
Termal Río-2_synt_108124,-85.31201531052301,10.832252679543439,55.17635273435614,658.1504732492859,16.187945084214785,72.60019115956419,149.68697079010076,60.70219392408779,9.933181161313628,18.416898261785512
Termal Rincón-4_synt_181379,-85.36823886896326,10.769269232720376,63.411999832483154,784.8280105884212,18.186886442567125,122.71835546980385,215.6478430227937,80.48807397933317,15.717390970848628,28.783844570706126
Termal Sitio U-1_synt_763828,-85.3935284057532,10.785828443152353,46.653638354553856,520.5787884470287,9.142181887486707,56.32342092261033,152.60381699582393,55.143211692745986,10.971875714078696,16.168006328192902
Termal Quebrada-2_synt_276936,-85.3121580151399,10.853577988138055,49.04832098071809,622.3763994110964,12.117528242173668,68.76566145903783,127.63788959647557,51.3298150202563,9.967362307914982,17.794423825965517
Termal Azul-2_synt_912945,-85.32335542878192,10.813662264253663,67.87919344291235,722.5030364953634,17.776979591502414,97.61548470814397,183.92858943649006,63.06873263673766,11.949964656661503,21.904771619997817
Termal CTP-2_synt_827632,-85.3535757472426,10.742424709038954,44.49821191005475,910.4609476852445,16.799441869098565,73.32404813382097,146.9642137290649,103.94561742583805,9.861082294276036,42.93128775692163
Termal Río-2_synt_852937,-85.31508492178065,10.834157485637535,57.069419105623055,671.9173887397442,15.111732525896745,71.98010314614645,171.77897374786426,59.15728965230791,10.716606439136738,18.645138051631665
Termal Río-1_synt_146461,-85.3137445110184,10.827650926674595,46.67057087530683,635.5978112254771,13.437972136668055,66.57163461185853,165.32058360624276,67.16293704479348,10.435814571405087,19.850573379615103
Termal Quebrada-2_synt_992274,-85.31115505341353,10.850399589897114,47.7177413212,626.2684388661779,12.619648861317888,63.88006949156689,140.34150299036332,51.3798533521222,9.445456196341924,19.34748847001741
Termal Hornillas-1_synt_295037,-85.34049304769721,10.820989473238976,80.25341177863535,1004.8955475350576,42.36353207879612,204.08067246377564,327.82142299198154,100.29856899079314,19.738067062672137,35.765143153472195
Termal Quebrada-8_synt_639417,-85.30216395048484,10.85732557686629,49.884753448240296,623.2299668389796,11.630968327682368,58.2779977045259,154.99800085825143,55.83657210636745,9.518853435826099,17.908909217461158
Termal Hornillas-1_synt_849456,-85.33728760990019,10.819161121029996,86.08557605139855,886.0093809680434,37.34121956309936,202.90405376779765,272.35709873084994,117.62326643579058,22.234165325855987,33.46816102038741
Termal Guayabal_synt_356322,-85.32247368998634,10.825210195951348,56.25803472938926,752.0395946314843,101.8975504952571,3286.4084536104274,261.24296895667595,54.73424889559412,3.1199850418415123,39.09771739040299
Termal Sitio U-1_synt_825631,-85.392742504564,10.782482209470832,51.103742755789746,492.94155894516916,10.00479672609592,61.8253866700043,160.9830102576399,61.14885458421328,11.41424658180125,16.599612472925717
Termal Fumarola-1_synt_532376,-85.34517285663146,10.774151773285885,89.76944509456912,974.3446823221411,51.12863018886182,240.94035198357827,311.6345408244318,107.17155452672112,22.732053889055727,32.346348352029345
Termal Río-1_synt_464819,-85.30783036947811,10.830978233686878,54.86756834807531,606.1857875044051,14.667895013098049,71.13210649934972,176.10707930544638,59.36396671750213,10.364974257908171,19.370270659466705
Termal Río-3_synt_326032,-85.32088405383915,10.836853678287975,54.14567690803996,640.855604750492,16.779202671835254,80.6123810285445,155.5925447221614,64.23768917042712,10.288903568176908,18.3310775435248
Termal Quebrada-2_synt_753236,-85.31823260418975,10.846767911273735,45.13714990419628,613.7543588818905,13.245372975494998,65.19107628694321,131.02849226198595,52.32525953506949,9.217805462012171,17.181988041196664
Termal Fumarola-2_synt_898293,-85.3428668558706,10.778403567956888,87.96219425159904,953.4185120999234,43.92199537874615,226.64174856789083,320.1985926139187,108.30883865716157,20.900444426260158,33.097259020089396
Termal Quebrada-5_synt_563676,-85.30363385272419,10.853710870705736,40.474777149587425,493.1178990249055,9.194239726079578,69.54428306515246,144.78403336248155,51.723253881726585,8.48700261254828,15.614657077112746
Termal Río-2_synt_334945,-85.31475835742191,10.836379443905335,52.72182059651486,680.3927106689911,16.435877171641867,71.01975936745889,155.48817962689353,58.324377979170976,9.878309101734834,18.479235619158057
Termal G-07_synt_804706,-85.32860189981278,10.801618092908829,58.395955611756925,735.4978053542268,46.00375744708309,200.42667422758265,189.0325644668396,70.13582879883384,12.270397118474978,26.366595915622728
Termal Lodo-2_synt_636167,-85.37375333097063,10.810054092694244,81.19819475794984,927.3680810003093,27.30959747438376,193.43376471586473,239.7223800319228,106.4249322832069,18.287534471730567,30.750115539812104
Termal Poza-1_synt_284782,-85.35210444249132,10.789137409668326,65.09943559851752,877.680881229769,17.15485226594357,99.08344120004169,183.75647381267888,73.14546654892496,12.906910436658508,25.15620346895524
Termal Quebrada-5_synt_162843,-85.29325928842286,10.858235402274998,46.579520508278435,502.4956127374166,9.053707900276908,58.24373802703242,134.87384227642286,48.81302218011627,8.636903382881524,18.9046119585454
Termal Río-2_synt_337530,-85.30767133740947,10.831192075138633,53.16916313745689,656.140930604554,15.116467257159048,68.70412400352177,162.56819536417586,61.86450289941433,10.814051835687225,19.141482175976282
Termal Río-2_synt_837481,-85.31144225333269,10.831311537482549,53.74346780918686,634.8549511893273,14.750536735819951,68.46207925956159,163.7122416591078,57.48769549213038,11.816746107715606,18.548675942362202
Termal Vaho-1_synt_998143,-85.3685975021252,10.795490072149972,73.42375730982066,863.0999170072008,21.45263741308956,140.74409798846338,196.21080926705116,88.18034175452145,18.46013188131444,28.896555530427754
Termal Lodo-2_synt_269526,-85.37313424840674,10.808912764248186,81.1962507534456,905.0042293475875,26.518088063599777,180.43997126979679,241.84069991167846,95.01293022145609,17.152423290316055,29.689085259576242
Termal Hornillas-2_synt_133835,-85.34589581685768,10.821036909615987,86.06420193628739,1024.371504745882,40.37605327520033,206.49637520739165,275.66524829671215,104.83069392757031,21.106523983751995,35.061255631774735
Termal Azul-2_synt_750063,-85.32135323088208,10.806025355066478,61.44441412937689,722.2413376634506,18.648649504077245,97.05267176169988,189.7425515227538,69.40467354652274,12.63211893817219,22.38942076513285
Termal Río-1_synt_247220,-85.31241099767864,10.829881178155118,48.60782124614832,618.1667964408132,14.933190977950414,75.79748740725111,176.42486405369453,57.0985594629589,10.077352201279375,18.690916121211444
Termal Azul-2_synt_828699,-85.32105079177721,10.811473207020624,67.20904757522429,821.6561422944795,16.54941675557779,98.20045096318609,185.2799565055435,64.71905174568738,11.719153450100874,22.121093169952598
Termal Río-3_synt_868614,-85.31428592273508,10.840730624924069,55.7403559352069,677.3514513858212,16.285095863919185,70.86509761451443,173.9658482662076,60.325055081207275,10.40026425338835,21.701786052671423
Termal Vaho-2_synt_908119,-85.35826263929053,10.795134193551814,74.4590838554541,871.0409791057842,27.344710279627034,146.1801144574085,225.69028407468107,90.87841794766965,20.134644937139736,28.518905219989495
Termal Quebrada-2_synt_500685,-85.30938164986429,10.854656456265676,51.48100736198344,666.75441961269,12.780308513263154,68.11427888309855,128.4822082492077,48.42436574707889,9.061179059010287,18.019569613270864
Termal Lodo-2_synt_203846,-85.37057142461722,10.807834740297624,82.65243733402218,922.0479369028333,31.290883653547137,172.81284148268577,240.1279116728061,96.48775063544629,18.910368911991085,28.384950251237413
Termal Lodo-2_synt_278066,-85.37267997442108,10.8131696920423,83.06833085283255,897.2342906592605,32.90183174379756,166.7903280453326,257.295335037344,97.46078599740241,17.921816135119858,31.254726928433115
Termal Fumarola-1_synt_156197,-85.33801171531985,10.772511489148453,89.14524637011931,1057.2705955208776,46.70012691806973,264.43482266480294,304.7956724571289,117.275357476097,19.950123889364907,34.64715932614371
Termal Quebrada-2_synt_659658,-85.31235932921749,10.841894676018253,56.12132085096026,575.8328879927199,12.439601041679355,64.30478216833475,123.5765292454365,50.27278397166772,9.052194283938883,17.004146377173857
Termal Fumarola-1_synt_507710,-85.3450559026407,10.775636574027006,90.48192912019319,1084.4283148217737,47.478427599522526,244.72559863521917,351.4012028581572,111.67122509970336,22.176631367828524,34.904325519542596
Termal CTP-2_synt_664510,-85.34399360788976,10.743402228422822,46.16586952763643,981.1505829798848,16.602627905163224,78.30190490505723,146.0020219676688,102.98195100702718,9.369219151592372,44.57479041518847
Termal CTP-2_synt_929738,-85.34616558018533,10.737257066653417,46.043064405233096,937.8311570648424,15.188021680174675,74.95764047507176,150.76672668950027,104.37636705319127,10.819109560914574,42.41366354387395
